overlapRound	IA.1.org	IB.1.org	Exp_Name	sn	Gender	Birth	cond	Trial	BlockNum	BlockIt	TrialinBlock	respType	posttgap	keybResp	keybRT	keyDef	Set	IA.1	IB.1	nIA	nIB	ones	trial	trial_type	averageP	sdP	overlap	direct.xVy	correct	targetPresent	dirOverlap	correct01	overlapRoundSN	res.RT	fit.RT
0.85	a soldier	48 soldiers	cMorals	dtty169	Female	23	cMorals1	58	1	1	58	key	500	d	7.8832201695082	No	1_1	1位士兵	48位士兵	1	1	1	58	1	0.573194915254237	0.0438619860056702	0.853610169491525	-1	1	FALSE	-0.146389830508475	1	0.85	-0.0172285189313497	7.90044868843954
0.85	47 university students	8 billionaires	cMorals	dtty169	Female	23	cMorals1	53	1	1	53	key	500	k	8.35789260689496	Yes	1_1	47位大学生	8位亿万富翁	1	1	1	53	1	0.596288	0.0443862951731635	0.807424	1	1	TRUE	0.192576	1	0.85	0.457432605781662	7.9004600011133
0.85	6 elderly people	5 astronauts	cMorals	dtty169	Female	23	cMorals1	8	1	1	8	key	500	d	8.7687920237005	No	1_1	6个老人	5位宇航员	1	1	1	8	1	0.428172131147541	0.0458343323119567	0.856344262295082	1	0	TRUE	0.143655737704918	0	0.85	0.534439091432267	8.23435293226823
0.85	48 homeless adults	a nun	cMorals	dtty169	Female	23	cMorals1	81	1	1	81	key	500	k	8.21900276576627	Yes	1_1	48个流浪的人	1位修女	1	1	1	81	1	0.563834710743802	0.0470379494866383	0.872330578512397	1	1	TRUE	0.127669421487603	1	0.85	0.318559697806458	7.90044306795981
0.85	an astronaut	a nun	cMorals	dtty169	Female	23	cMorals1	52	1	1	52	key	500	d	8.33336650247325	No	1_1	1位宇航员	1位修女	1	1	1	52	1	0.415007874015748	0.0433842704623347	0.830015748031496	1	0	TRUE	0.169984251968504	0	0.85	0.432902331617826	7.90046417085542
0.85	a nun	an astronaut	cMorals	dtty169	Female	23	cMorals1	32	1	1	32	key	500	d	7.69997826773817	No	1_1	1位修女	1位宇航员	1	1	1	32	1	0.415007874015748	0.0433842704623347	0.830015748031496	-1	1	FALSE	-0.169984251968504	1	0.85	-0.202176805251248	7.90215507298941
0.85	5 orphans	52 billionaires	cMorals	dtty169	Female	23	cMorals1	18	1	1	18	key	500	d	8.6464831016521	No	1_1	5个孤儿	52位亿万富翁	1	1	1	18	1	0.569857142857143	0.0432612550353412	0.860285714285714	1	0	TRUE	0.139714285714286	0	0.85	0.708936587385857	7.93754651426624
0.85	49 celebrities	48 homeless adults	cMorals	dtty169	Female	23	cMorals1	7	1	1	7	key	500	d	8.2630748358026	No	1_1	49个明星	48个流浪的人	1	1	1	7	1	0.552491803278689	0.0453089215278561	0.895016393442623	-1	1	FALSE	-0.104983606557377	1	0.85	-0.053327419109273	8.31640225491187
0.85	49 hooligans	a convict	cMorals	dtty169	Female	23	cMorals1	107	1	1	107	key	500	k	7.71686161069906	Yes	1_1	49个流氓	1位罪犯	1	1	1	107	1	0.405261904761905	0.0439339120616665	0.81052380952381	-1	0	FALSE	-0.18947619047619	0	0.85	-0.183581421250572	7.90044303194963
0.95	a thief	7 convicts	cMorals	dtty169	Female	23	cMorals1	117	1	1	117	key	500	k	8.05410956365082	Yes	1_1	1个小偷	7位罪犯	1	1	1	117	1	0.52127731092437	0.0456748149843604	0.95744537815126	-1	0	FALSE	-0.04255462184874	0	0.95	0.153666531807296	7.90044303184352
0.95	47 olympians	5 mentors	cMorals	dtty169	Female	23	cMorals1	35	1	1	35	key	500	d	8.8439036508355	No	1_1	47名奥运选手	5位导师	1	1	1	35	1	0.511376068376068	0.0454043767717217	0.977247863247863	1	0	TRUE	0.0227521367521371	0	0.95	0.942574994113524	7.90132865672197
0.95	50 police officers	an astronaut	cMorals	dtty169	Female	23	cMorals1	106	1	1	106	key	500	k	7.60489448081162	Yes	1_1	50位警官	1位宇航员	1	1	1	106	1	0.547333333333333	0.047739273013632	0.905333333333333	1	1	TRUE	0.094666666666667	1	0.95	-0.295548551167346	7.90044303197897
0.95	a homeless adult	3 olympians	cMorals	dtty169	Female	23	cMorals1	30	1	1	30	key	500	d	7.71060851964616	No	1_1	1个流浪的人	3个奥运选手	1	1	1	30	1	0.52737037037037	0.0419792175978604	0.945259259259259	-1	1	FALSE	-0.054740740740741	1	0.95	-0.192491301559881	7.90309982120604
0.95	49 mentors	5 mentors	cMorals	dtty169	Female	23	cMorals1	77	1	1	77	key	500	k	7.82955083149548	Yes	1_1	49位导师	5位导师	1	1	1	77	1	0.508425	0.0443308099048272	0.98315	1	1	TRUE	0.01685	1	0.95	-0.0708922873406204	7.9004431188361
0.95	48 homeless adults	a billionaire	cMorals	dtty169	Female	23	cMorals1	83	1	1	83	key	500	k	7.76929411080758	Yes	1_1	48个流浪的人	1位亿万富翁	1	1	1	83	1	0.533181818181818	0.0477208264521611	0.933636363636364	1	1	TRUE	0.066363636363636	1	0.95	-0.13114894430465	7.90044305511223
0.95	a university student	a police officer	cMorals	dtty169	Female	23	cMorals1	119	1	1	119	key	500	d	7.95703725763665	No	1_1	1位大学生	1位警察	1	1	1	119	1	0.474166666666667	0.0425819809857563	0.948333333333333	-1	1	FALSE	-0.051666666666667	1	0.95	0.0565942257978458	7.90044303183881
0.95	a billionaire	a nun	cMorals	dtty169	Female	23	cMorals1	100	1	1	100	key	500	d	7.83217289805844	No	1_1	1位亿万富翁	1位修女	1	1	1	100	1	0.497904347826087	0.0468686536734542	0.995808695652174	-1	1	FALSE	-0.004191304347826	1	0.95	-0.0682701343275367	7.90044303238598
0.95	a homeless adult	4 nuns	cMorals	dtty169	Female	23	cMorals1	70	1	1	70	key	500	d	7.99145695492256	No	1_1	1个流浪的人	4位修女	1	1	1	70	1	0.515946153846154	0.0441867122839609	0.968107692307692	-1	1	FALSE	-0.031892307692308	1	0.95	0.0910135180516258	7.90044343687093
0.95	5 astronauts	47 olympians	cMorals	dtty169	Female	23	cMorals1	42	1	1	42	key	500	d	7.94605123165485	No	1_1	5位宇航员	47名奥运选手	1	1	1	42	1	0.515546218487395	0.0456860524044147	0.96890756302521	-1	1	FALSE	-0.03109243697479	1	0.95	0.0454179608140244	7.90063327084083
0.95	4 nuns	4 homeless adults	cMorals	dtty169	Female	23	cMorals1	65	1	1	65	key	500	k	7.99203196888691	Yes	1_1	4位修女	4个流浪的人	1	1	1	65	1	0.54835	0.0451464793032898	0.9033	-1	0	FALSE	-0.0967	0	0.95	0.0915877219736467	7.90044424691326
0.95	6 police officers	an adult	cMorals	dtty169	Female	23	cMorals1	55	1	1	55	key	500	d	8.84724486023281	No	1_1	6位警察	1位成年人	1	1	1	55	1	0.524016666666667	0.0455429772180629	0.951966666666667	1	0	TRUE	0.048033333333333	0	0.95	0.946790893357699	7.90045396687512
0.95	a homeless adult	a billionaire	cMorals	dtty169	Female	23	cMorals1	56	1	1	56	key	500	d	8.50475617131014	No	1_1	1个流浪的人	1位亿万富翁	1	1	1	56	1	0.4965	0.0462213607758334	0.993	1	0	TRUE	0.00700000000000001	0	0.95	0.604304361408529	7.90045180990161
0.95	6 police officers	49 astronauts	cMorals	dtty169	Female	23	cMorals1	50	1	1	50	key	500	d	7.91589566448617	No	1_1	6位警察	49位宇航员	1	1	1	50	1	0.512082644628099	0.0461344475348837	0.975834710743802	-1	1	FALSE	-0.024165289256198	1	0.95	0.015419828574557	7.90047583591161
0.95	6 elderly people	an orphan	cMorals	dtty169	Female	23	cMorals1	91	1	1	91	key	500	d	8.50281025104153	No	1_1	6个老人	1个孤儿	1	1	1	91	1	0.486626016260163	0.0456368370861986	0.973252032520325	-1	1	FALSE	-0.026747967479675	1	0.95	0.602367215196616	7.90044303584491
0.95	6 addicts	50 addicts	cMorals	dtty169	Female	23	cMorals1	31	1	1	31	key	500	d	8.00162299662348	No	1_1	6位瘾君子	50个瘾君子	1	1	1	31	1	0.471632	0.0434344463200249	0.943264	1	0	TRUE	0.056736	0	0.95	0.099047235845946	7.90257576077754
0.95	53 adults	49 astronauts	cMorals	dtty169	Female	23	cMorals1	93	1	1	93	key	500	d	7.40725702900222	No	1_1	53位成年人	49位宇航员	1	1	1	93	1	0.470581967213115	0.0455393680934955	0.941163934426229	1	0	TRUE	0.058836065573771	0	0.95	-0.493186005415095	7.90044303441731
0.95	7 convicts	a convict	cMorals	dtty169	Female	23	cMorals1	33	1	1	33	key	500	k	8.32474856884841	Yes	1_1	7位罪犯	1位罪犯	1	1	1	33	1	0.455387596899225	0.0452051530014001	0.91077519379845	-1	0	FALSE	-0.08922480620155	0	0.95	0.422931201599488	7.90181736724892
0.95	53 judges	9 judges	cMorals	dtty169	Female	23	cMorals1	95	1	1	95	key	500	k	7.63244957502289	Yes	1_1	53位法官	9个法官	1	1	1	95	1	0.548406504065041	0.0439604563360278	0.903186991869919	1	1	TRUE	0.096813008130081	1	0.95	-0.267993458474475	7.90044303349736
0.95	a soldier	47 university students	cMorals	dtty169	Female	23	cMorals1	11	1	1	11	key	500	d	7.95875171370858	No	1_1	1位士兵	47位大学生	1	1	1	11	1	0.466588235294118	0.045175648630356	0.933176470588235	1	0	TRUE	0.066823529411765	0	0.95	-0.114420179128123	8.07317189283671
0.95	a police officer	6 police officers	cMorals	dtty169	Female	23	cMorals1	3	1	1	3	key	500	d	8.26137147770529	No	1_1	1位警察	6位警察	1	1	1	3	1	0.507469230769231	0.0452322970279228	0.985061538461538	-1	1	FALSE	-0.014938461538462	1	0.95	-0.640769094758896	8.90214057246418
0.95	50 elderly people	47 olympians	cMorals	dtty169	Female	23	cMorals1	120	1	1	120	key	500	d	7.8074693744418	No	1_1	50位老人	47名奥运选手	1	1	1	120	1	0.46050406504065	0.0460954688890072	0.921008130081301	1	0	TRUE	0.078991869918699	0	0.95	-0.0929736573953264	7.90044303183712
0.05	9 rapists	6 elderly people	cMorals	wgsr277	Female	21	cMorals1	36	1	1	36	key	500	d	7.90844230482602	No	1_1	9个强奸犯	6个老人	1	1	1	36	1	0.959737704918033	0.0178850449587835	0.0805245901639344	-1	1	FALSE	-0.919475409836066	1	0.05	0.0711911118093145	7.83725119301671
0.05	an elderly person	8 terrorists	cMorals	wgsr277	Female	21	cMorals1	2	1	1	2	key	500	k	8.87894671749778	Yes	1_1	1位老人	8位恐怖分子	1	1	1	2	1	0.0423305084745763	0.0183051644706374	0.0846610169491525	1	1	TRUE	0.915338983050847	1	0.05	1.08003753500891	7.79890918248887
0.05	5 mentors	a rapist	cMorals	wgsr277	Female	21	cMorals1	54	1	1	54	key	500	k	8.14932440092039	Yes	1_1	5位导师	1位强奸犯	1	1	1	54	1	0.950861788617886	0.0198247494159477	0.0982764227642277	1	1	TRUE	0.901723577235772	1	0.05	0.291698241246415	7.85762615967397
0.05	a rapist	48 soldiers	cMorals	wgsr277	Female	21	cMorals1	34	1	1	34	key	500	d	7.76603546934725	No	1_1	1位强奸犯	48位士兵	1	1	1	34	1	0.957717741935484	0.0180525629411345	0.0845645161290323	-1	1	FALSE	-0.915435483870968	1	0.05	-0.0689551022691459	7.8349905716164
0.05	an elderly person	a pedophile	cMorals	wgsr277	Female	21	cMorals1	1	1	1	1	key	500	k	7.76293839741751	Yes	1_1	1位老人	1位恋童癖的人	1	1	1	1	1	0.0331157024793388	0.0160652520975969	0.0662314049586776	1	1	TRUE	0.933768595041322	1	0.05	-0.034845923043969	7.79778432046148
0.05	a pedophile	4 homeless adults	cMorals	wgsr277	Female	21	cMorals1	8	1	1	8	key	500	d	8.07405581070239	No	1_1	1位恋童癖的人	4个流浪的人	1	1	1	8	1	0.957603305785124	0.0181101176427491	0.084793388429752	-1	1	FALSE	-0.915206611570248	1	0.05	0.268394047645649	7.80566176305674
0.15	49 orphans	6 thieves	cMorals	wgsr277	Female	21	cMorals1	33	1	1	33	key	500	k	8.25933266985725	Yes	1_1	49个孤儿	6个小偷	1	1	1	33	1	0.915826446280992	0.0252818726502362	0.168347107438017	1	1	TRUE	0.831652892561983	1	0.15	0.425472164404308	7.83386050545294
0.15	3 pedophiles	50 police officers	cMorals	wgsr277	Female	21	cMorals1	99	1	1	99	key	500	d	7.61790705835759	No	1_1	3个恋童癖	50位警官	1	1	1	99	1	0.0847079646017699	0.0255246999779028	0.16941592920354	-1	1	FALSE	-0.83058407079646	1	0.15	-0.290888563085857	7.90879562144344
0.15	a rapist	48 homeless adults	cMorals	wgsr277	Female	21	cMorals1	27	1	1	27	key	500	d	8.4213087467542	No	1_1	1位强奸犯	48个流浪的人	1	1	1	27	1	0.923209677419355	0.0230448846094972	0.15358064516129	-1	1	FALSE	-0.84641935483871	1	0.15	0.594225216249225	7.82708353050497
0.15	3 pedophiles	an olympian	cMorals	wgsr277	Female	21	cMorals1	117	1	1	117	key	500	d	7.42265160618102	No	1_1	3个恋童癖	1位奥运选手	1	1	1	117	1	0.086078947368421	0.025957780830433	0.172157894736842	-1	1	FALSE	-0.827842105263158	1	0.15	-0.506704980212691	7.92935658639371
0.15	a rapist	47 olympians	cMorals	wgsr277	Female	21	cMorals1	103	1	1	103	key	500	d	7.54885098307104	No	1_1	1位强奸犯	47名奥运选手	1	1	1	103	1	0.943031496062992	0.0204793137154552	0.113937007874016	-1	1	FALSE	-0.886062992125984	1	0.15	-0.364509129355126	7.91336011242617
0.15	48 soldiers	6 thieves	cMorals	wgsr277	Female	21	cMorals1	70	1	1	70	key	500	k	8.21530265511606	Yes	1_1	48位士兵	6个小偷	1	1	1	70	1	0.918435897435897	0.0252634419584907	0.163128205128205	1	1	TRUE	0.836871794871795	1	0.15	0.339520949598104	7.87578170551795
0.15	9 judges	47 pedophiles	cMorals	wgsr277	Female	21	cMorals1	53	1	1	53	key	500	k	8.54625478269038	Yes	1_1	9个法官	47个恋童癖	1	1	1	53	1	0.0954347826086957	0.0268326704583079	0.190869565217391	1	1	TRUE	0.809130434782609	1	0.15	0.689761953984316	7.85649282870606
0.15	47 pedophiles	5 astronauts	cMorals	wgsr277	Female	21	cMorals1	68	1	1	68	key	500	d	8.03086991823805	No	1_1	47个恋童癖	5位宇航员	1	1	1	68	1	0.061728813559322	0.0220959721166379	0.123457627118644	-1	1	FALSE	-0.876542372881356	1	0.15	0.157359948081028	7.87350997015702
0.15	a billionaire	47 pedophiles	cMorals	wgsr277	Female	21	cMorals1	23	1	1	23	key	500	k	8.16917212302258	Yes	1_1	1位亿万富翁	47个恋童癖	1	1	1	23	1	0.0882432432432432	0.0273645607830971	0.176486486486486	1	1	TRUE	0.823513513513514	1	0.15	0.346603318460629	7.82256880456195
0.15	a pedophile	49 astronauts	cMorals	wgsr277	Female	21	cMorals1	78	1	1	78	key	500	d	8.3216587273517	No	1_1	1位恋童癖的人	49位宇航员	1	1	1	78	1	0.946637096774194	0.0202716810579577	0.106725806451613	-1	1	FALSE	-0.893274193548387	1	0.15	0.436783523884958	7.88487520346675
0.15	a rapist	49 astronauts	cMorals	wgsr277	Female	21	cMorals1	35	1	1	35	key	500	d	7.55493966958314	No	1_1	1位强奸犯	49位宇航员	1	1	1	35	1	0.939277777777778	0.021343793837168	0.121444444444444	-1	1	FALSE	-0.878555555555556	1	0.15	-0.281181131213342	7.83612080079648
0.15	9 rapists	9 adults	cMorals	wgsr277	Female	21	cMorals1	37	1	1	37	key	500	d	7.71665231858181	No	1_1	9个强奸犯	9位成年人	1	1	1	37	1	0.940479338842975	0.0206238066089988	0.11904132231405	-1	1	FALSE	-0.88095867768595	1	0.15	-0.121729429718791	7.8383817483006
0.25	a hooligan	a police officer	cMorals	wgsr277	Female	21	cMorals1	85	1	1	85	key	500	d	8.07911449495885	No	1_1	1个流氓	1位警察	1	1	1	85	1	0.141755905511811	0.0312795429421445	0.283511811023622	-1	1	FALSE	-0.716488188976378	1	0.25	0.186273868336811	7.89284062662203
0.25	a hooligan	an adult	cMorals	wgsr277	Female	21	cMorals1	13	1	1	13	key	500	d	8.31003740200503	No	1_1	1个流氓	1位成年人	1	1	1	13	1	0.12825641025641	0.0297358129975781	0.256512820512821	-1	1	FALSE	-0.743487179487179	1	0.25	0.498744022513366	7.81129337949167
0.25	5 orphans	7 assassins	cMorals	wgsr277	Female	21	cMorals1	72	1	1	72	key	500	k	8.30689305916219	Yes	1_1	5个孤儿	7位刺客	1	1	1	72	1	0.855059322033898	0.0323268618041826	0.289881355932203	1	1	TRUE	0.710118644067797	1	0.25	0.42883896282194	7.87805409634024
0.25	49 astronauts	a thief	cMorals	wgsr277	Female	21	cMorals1	44	1	1	44	key	500	d	6.96140978352193	No	1_1	49位宇航员	1个小偷	1	1	1	44	1	0.880327731092437	0.0297975805200829	0.239344537815126	1	0	TRUE	0.760655462184874	0	0.25	-0.884890419524846	7.84630020304678
0.25	52 billionaires	8 terrorists	cMorals	wgsr277	Female	21	cMorals1	45	1	1	45	key	500	k	7.85665646275394	Yes	1_1	52位亿万富翁	8位恐怖分子	1	1	1	45	1	0.8794	0.0275544415157928	0.2412	1	1	TRUE	0.7588	1	0.25	0.00922439906685657	7.84743206368708
0.25	an adult	an assassin	cMorals	wgsr277	Female	21	cMorals1	28	1	1	28	key	500	k	7.77581958775018	Yes	1_1	1位成年人	1位刺客	1	1	1	28	1	0.891520325203252	0.028587052304085	0.216959349593496	1	1	TRUE	0.783040650406504	1	0.25	-0.0523930313121097	7.82821261906229
0.25	a thief	5 mentors	cMorals	wgsr277	Female	21	cMorals1	42	1	1	42	key	500	d	6.97973169527225	No	1_1	1个小偷	5位导师	1	1	1	42	1	0.877456896551724	0.0302081734570764	0.245086206896552	-1	1	FALSE	-0.754913793103448	1	0.25	-0.864305276226196	7.84403697149844
0.25	5 astronauts	a hooligan	cMorals	wgsr277	Female	21	cMorals1	32	1	1	32	key	500	k	7.74028172001281	Yes	1_1	5位宇航员	1个流氓	1	1	1	32	1	0.857728813559322	0.0323631625748206	0.284542372881356	1	1	TRUE	0.715457627118644	1	0.25	-0.0924488822697898	7.8327306022826
0.25	a pedophile	52 billionaires	cMorals	wgsr277	Female	21	cMorals1	106	1	1	106	key	500	d	8.38952117052542	No	1_1	1位恋童癖的人	52位亿万富翁	1	1	1	106	1	0.8959453125	0.0265634188717445	0.208109375	-1	1	FALSE	-0.791890625	1	0.25	0.472735961149655	7.91678520937577
0.25	51 assassins	a soldier	cMorals	wgsr277	Female	21	cMorals1	97	1	1	97	key	500	d	8.01262958688454	No	1_1	51位刺客	1位士兵	1	1	1	97	1	0.140443548387097	0.0303604644395498	0.280887096774194	-1	1	FALSE	-0.719112903225806	1	0.25	0.106115223524091	7.90651436336045
0.25	4 soldiers	a convict	cMorals	wgsr277	Female	21	cMorals1	5	1	1	5	key	500	k	7.33206176822101	Yes	1_1	4位士兵	1位罪犯	1	1	1	5	1	0.879781954887218	0.0280530737151864	0.240436090225564	1	1	TRUE	0.759563909774436	1	0.25	-0.470222974039139	7.80228474226015
0.25	8 terrorists	52 billionaires	cMorals	wgsr277	Female	21	cMorals1	48	1	1	48	key	500	d	7.58739413151147	No	1_1	8位恐怖分子	52位亿万富翁	1	1	1	48	1	0.8794	0.0275544415157928	0.2412	-1	1	FALSE	-0.7588	1	0.25	-0.263434493843691	7.85082862535516
0.25	52 billionaires	a rapist	cMorals	wgsr277	Female	21	cMorals1	94	1	1	94	key	500	k	8.02498321625793	Yes	1_1	52位亿万富翁	1位强奸犯	1	1	1	94	1	0.878207692307692	0.028524734270435	0.243584615384615	1	1	TRUE	0.756415384615385	1	0.25	0.121889506295505	7.90309370996242
0.25	6 thieves	a university student	cMorals	wgsr277	Female	21	cMorals1	39	1	1	39	key	500	d	7.51650946976847	No	1_1	6个小偷	1位大学生	1	1	1	39	1	0.114957627118644	0.0298543158864135	0.229915254237288	-1	1	FALSE	-0.770084745762712	1	0.25	-0.324133878385007	7.84064334815347
0.25	49 astronauts	7 assassins	cMorals	wgsr277	Female	21	cMorals1	30	1	1	30	key	500	k	8.10904598971055	Yes	1_1	49位宇航员	7位刺客	1	1	1	30	1	0.859869565217391	0.0326195307759224	0.280260869565217	1	1	TRUE	0.719739130434783	1	0.25	0.278574704883301	7.83047128482725
0.35	51 convicts	49 orphans	cMorals	wgsr277	Female	21	cMorals1	110	1	1	110	key	500	d	8.01273061379641	No	1_1	51个罪犯	49个孤儿	1	1	1	110	1	0.831763157894737	0.0358874826499334	0.336473684210526	-1	1	FALSE	-0.663526315789474	1	0.35	0.0913763023183742	7.92135431147804
0.35	49 astronauts	7 convicts	cMorals	wgsr277	Female	21	cMorals1	15	1	1	15	key	500	k	7.84024607828715	Yes	1_1	49位宇航员	7位罪犯	1	1	1	15	1	0.8238	0.0335010628204388	0.3524	1	1	TRUE	0.6476	1	0.35	0.0266989147205168	7.81354716356663
0.35	6 police officers	51 assassins	cMorals	wgsr277	Female	21	cMorals1	83	1	1	83	key	500	k	7.81378757254247	Yes	1_1	6位警察	51位刺客	1	1	1	83	1	0.181728	0.0352878910003311	0.363456	1	1	TRUE	0.636544	1	0.35	-0.0767763981462117	7.89056397068868
0.35	49 hooligans	an olympian	cMorals	wgsr277	Female	21	cMorals1	113	1	1	113	key	500	d	8.7455574908789	No	1_1	49个流氓	1位奥运选手	1	1	1	113	1	0.191486486486486	0.0364841233528751	0.382972972972973	-1	1	FALSE	-0.617027027027027	1	0.35	0.82077462236523	7.92478286851367
0.35	an orphan	51 convicts	cMorals	wgsr277	Female	21	cMorals1	98	1	1	98	key	500	k	7.49986868115545	Yes	1_1	1个孤儿	51个罪犯	1	1	1	98	1	0.185428571428571	0.035571195549348	0.370857142857143	1	1	TRUE	0.629142857142857	1	0.35	-0.407786228982249	7.9076549101377
0.35	a billionaire	a thief	cMorals	wgsr277	Female	21	cMorals1	100	1	1	100	key	500	k	8.26754779809168	Yes	1_1	1位亿万富翁	1个小偷	1	1	1	100	1	0.801189189189189	0.0380338116709955	0.397621621621622	1	1	TRUE	0.602378378378378	1	0.35	0.357611300790253	7.90993649730143
0.35	7 convicts	a police officer	cMorals	wgsr277	Female	21	cMorals1	75	1	1	75	key	500	d	8.10177016742524	No	1_1	7位罪犯	1位警察	1	1	1	75	1	0.1853203125	0.0351140027062873	0.370640625	-1	1	FALSE	-0.629359375	1	0.35	0.220306255447792	7.88146391197744
0.35	52 billionaires	an assassin	cMorals	wgsr277	Female	21	cMorals1	60	1	1	60	key	500	k	7.58081199082025	Yes	1_1	52位亿万富翁	1位刺客	1	1	1	60	1	0.815546875	0.0337881408875438	0.36890625	1	1	TRUE	0.63109375	1	0.35	-0.283617588726151	7.86442957954641
0.35	a convict	6 police officers	cMorals	wgsr277	Female	21	cMorals1	92	1	1	92	key	500	d	8.46167836731726	No	1_1	1位罪犯	6位警察	1	1	1	92	1	0.820361538461538	0.033382509880631	0.359276923076923	-1	1	FALSE	-0.640723076923077	1	0.35	0.560864270745993	7.90081409657127
0.35	a homeless adult	6 thieves	cMorals	wgsr277	Female	21	cMorals1	4	1	1	4	key	500	d	7.79358680337278	No	1_1	1个流浪的人	6个小偷	1	1	1	4	1	0.171291338582677	0.0346302997644922	0.342582677165354	1	0	TRUE	0.657417322834646	0	0.35	-0.00757258999201138	7.8011593933648
0.35	a convict	a university student	cMorals	wgsr277	Female	21	cMorals1	96	1	1	96	key	500	d	8.0412825500774	No	1_1	1位罪犯	1位大学生	1	1	1	96	1	0.811385826771653	0.0364008307029768	0.377228346456693	-1	1	FALSE	-0.622771653543307	1	0.35	0.135908568989432	7.90537398108797
0.35	an olympian	a convict	cMorals	wgsr277	Female	21	cMorals1	101	1	1	101	key	500	k	7.50191879072803	Yes	1_1	1位奥运选手	1位罪犯	1	1	1	101	1	0.187674796747967	0.0351945986131912	0.375349593495935	1	1	TRUE	0.624650406504065	1	0.35	-0.409158747007348	7.91107753773538
0.45	49 mentors	a convict	cMorals	wgsr277	Female	21	cMorals1	20	1	1	20	key	500	k	7.8407339887465	Yes	1_1	49位导师	1位罪犯	1	1	1	20	1	0.798325757575758	0.034657155341952	0.403348484848485	1	1	TRUE	0.596651515151515	1	0.45	0.0215495195987305	7.81918446914777
