Exp_Name	sn	Gender	Birth	cond	sess	Trial	BlockNum	BlockIt	TrialinBlock	StimNum	FrameNum	FrameName	respType	posttgap	stim_dur	Resp_Boo	keybResp	keybRT	keyDef	FeedBack	ShowFeedBack	Set	IA.1	IB.1	nIA	nIB	IA.1.org	IB.1.org	ones	trial	trial_type
cMorals	wrnc358	Male	22	cMorals1	NA	49	1	1	49	624	6	test	key	500	NA	True	d	4360	No	NA	NA	1_1	1位大学生	52个恐怖分子	1	1	a university student	52 terrorists	1	49	1
cMorals	wrnc358	Male	22	cMorals1	NA	50	1	1	50	630	6	test	key	500	NA	True	k	7983	Yes	NA	NA	1_1	1位大学生	1个小偷	1	1	a university student	a thief	1	50	1
cMorals	wrnc358	Male	22	cMorals1	NA	51	1	1	51	113	6	test	key	500	NA	True	d	5879	No	NA	NA	1_1	1个小偷	4位修女	1	1	a thief	4 nuns	1	51	1
cMorals	wrnc358	Male	22	cMorals1	NA	52	1	1	52	2494	6	test	key	500	NA	True	d	5019	No	NA	NA	1_1	4位士兵	50个瘾君子	1	1	4 soldiers	50 addicts	1	52	1
cMorals	wrnc358	Male	22	cMorals1	NA	53	1	1	53	1182	6	test	key	500	NA	True	d	8661.00000000023	No	NA	NA	1_1	1位瘾君子	48个流浪的人	1	1	an addict	48 homeless adults	1	53	1
cMorals	wrnc358	Male	22	cMorals1	NA	54	1	1	54	776	6	test	key	500	NA	True	k	21425	Yes	NA	NA	1_1	1位宇航员	1个流浪的人	1	1	an astronaut	a homeless adult	1	54	1
cMorals	wrnc358	Male	22	cMorals1	NA	55	1	1	55	1643	6	test	key	500	NA	True	d	11181	No	NA	NA	1_1	47个恋童癖	47位大学生	1	1	47 pedophiles	47 university students	1	55	1
cMorals	wrnc358	Male	22	cMorals1	NA	56	1	1	56	4043	6	test	key	500	NA	True	d	8654	No	NA	NA	1_1	8位恐怖分子	53个强奸犯	1	1	8 terrorists	53 rapists	1	56	1
cMorals	wrnc358	Male	22	cMorals1	NA	57	1	1	57	2644	6	test	key	500	NA	True	k	12186.9999999998	Yes	NA	NA	1_1	50个瘾君子	5位宇航员	1	1	50 addicts	5 astronauts	1	57	1
cMorals	wrnc358	Male	22	cMorals1	NA	58	1	1	58	1891	6	test	key	500	NA	True	k	12348.0000000002	Yes	NA	NA	1_1	48位修女	4位修女	1	1	48 nuns	4 nuns	1	58	1
cMorals	wrnc358	Male	22	cMorals1	NA	59	1	1	59	3379	6	test	key	500	NA	True	k	20907	Yes	NA	NA	1_1	5个明星	4位士兵	1	1	5 celebrities	4 soldiers	1	59	1
cMorals	wrnc358	Male	22	cMorals1	NA	60	1	1	60	2007	6	test	key	500	NA	True	k	9729	Yes	NA	NA	1_1	48位士兵	1位亿万富翁	1	1	48 soldiers	a billionaire	1	60	1
cMorals	wrnc358	Male	22	cMorals1	NA	61	1	1	61	3118	6	test	key	500	NA	True	d	4263	No	NA	NA	1_1	53个强奸犯	49位宇航员	1	1	53 rapists	49 astronauts	1	61	1
cMorals	wrnc358	Male	22	cMorals1	NA	62	1	1	62	3304	6	test	key	500	NA	True	k	11842	Yes	NA	NA	1_1	5个孤儿	6个老人	1	1	5 orphans	6 elderly people	1	62	1
cMorals	wrnc358	Male	22	cMorals1	NA	63	1	1	63	330	6	test	key	500	NA	True	d	10106	No	NA	NA	1_1	1位亿万富翁	9个法官	1	1	a billionaire	9 judges	1	63	1
cMorals	wrnc358	Male	22	cMorals1	NA	64	1	1	64	2874	6	test	key	500	NA	True	k	11909	Yes	NA	NA	1_1	51位刺客	1位瘾君子	1	1	51 assassins	an addict	1	64	1
cMorals	wrnc358	Male	22	cMorals1	NA	65	1	1	65	3587	6	test	key	500	NA	True	d	9129	No	NA	NA	1_1	6个小偷	5位导师	1	1	6 thieves	5 mentors	1	65	1
cMorals	wrnc358	Male	22	cMorals1	NA	66	1	1	66	2367	6	test	key	500	NA	True	k	16417	Yes	NA	NA	1_1	4个流浪的人	1位法官	1	1	4 homeless adults	a judge	1	66	1
cMorals	wrnc358	Male	22	cMorals1	NA	67	1	1	67	757	6	test	key	500	NA	True	k	13906	Yes	NA	NA	1_1	1位宇航员	4个流浪的人	1	1	an astronaut	4 homeless adults	1	67	1
cMorals	wrnc358	Male	22	cMorals1	NA	68	1	1	68	3278	6	test	key	500	NA	True	k	8989.00000000023	Yes	NA	NA	1_1	5个孤儿	1位大学生	1	1	5 orphans	a university student	1	68	1
cMorals	wrnc358	Male	22	cMorals1	NA	69	1	1	69	2944	6	test	key	500	NA	True	d	16993	No	NA	NA	1_1	52个恐怖分子	50位警官	1	1	52 terrorists	50 police officers	1	69	1
cMorals	wrnc358	Male	22	cMorals1	NA	70	1	1	70	2003	6	test	key	500	NA	True	d	14158	No	NA	NA	1_1	48位士兵	49位导师	1	1	48 soldiers	49 mentors	1	70	1
cMorals	wrnc358	Male	22	cMorals1	NA	71	1	1	71	356	6	test	key	500	NA	True	d	17769	No	NA	NA	1_1	1位亿万富翁	5个孤儿	1	1	a billionaire	5 orphans	1	71	1
cMorals	wrnc358	Male	22	cMorals1	NA	72	1	1	72	3242	6	test	key	500	NA	True	k	2526	Yes	NA	NA	1_1	53位法官	4个流浪的人	1	1	53 judges	4 homeless adults	1	72	1
cMorals	wrnc358	Male	22	cMorals1	NA	73	1	1	73	13	6	test	key	500	NA	True	d	3798	No	NA	NA	1_1	1个孤儿	50个瘾君子	1	1	an orphan	50 addicts	1	73	1
cMorals	wrnc358	Male	22	cMorals1	NA	74	1	1	74	3740	6	test	key	500	NA	True	k	4201	Yes	NA	NA	1_1	6位瘾君子	1位瘾君子	1	1	6 addicts	an addict	1	74	1
cMorals	wrnc358	Male	22	cMorals1	NA	75	1	1	75	1958	6	test	key	500	NA	True	k	4777	Yes	NA	NA	1_1	48位士兵	8位恐怖分子	1	1	48 soldiers	8 terrorists	1	75	1
cMorals	wrnc358	Male	22	cMorals1	NA	76	1	1	76	4118	6	test	key	500	NA	True	d	7260.99999999977	No	NA	NA	1_1	9个强奸犯	5个明星	1	1	9 rapists	5 celebrities	1	76	1
cMorals	wrnc358	Male	22	cMorals1	NA	77	1	1	77	841	6	test	key	500	NA	True	k	7001	Yes	NA	NA	1_1	1位导师	1位恐怖分子	1	1	a mentor	a terrorist	1	77	1
cMorals	wrnc358	Male	22	cMorals1	NA	78	1	1	78	1849	6	test	key	500	NA	True	k	4212	Yes	NA	NA	1_1	48个流浪的人	5位宇航员	1	1	48 homeless adults	5 astronauts	1	78	1
cMorals	wrnc358	Male	22	cMorals1	NA	79	1	1	79	985	6	test	key	500	NA	True	d	8004.99999999977	No	NA	NA	1_1	1位恐怖分子	1位老人	1	1	a terrorist	an elderly person	1	79	1
cMorals	wrnc358	Male	22	cMorals1	NA	80	1	1	80	3078	6	test	key	500	NA	True	k	3632.99999999977	Yes	NA	NA	1_1	53个强奸犯	1位恋童癖的人	1	1	53 rapists	a pedophile	1	80	1
cMorals	wrnc358	Male	22	cMorals1	NA	81	1	1	81	3249	6	test	key	500	NA	True	k	3345	Yes	NA	NA	1_1	53位法官	4位士兵	1	1	53 judges	4 soldiers	1	81	1
cMorals	wrnc358	Male	22	cMorals1	NA	82	1	1	82	3198	6	test	key	500	NA	True	k	2650	Yes	NA	NA	1_1	53位法官	6位瘾君子	1	1	53 judges	6 addicts	1	82	1
cMorals	wrnc358	Male	22	cMorals1	NA	83	1	1	83	468	6	test	key	500	NA	True	d	16222.9999999998	No	NA	NA	1_1	1位刺客	48位修女	1	1	an assassin	48 nuns	1	83	1
cMorals	wrnc358	Male	22	cMorals1	NA	84	1	1	84	2057	6	test	key	500	NA	True	d	11739	No	NA	NA	1_1	49个孤儿	52位亿万富翁	1	1	49 orphans	52 billionaires	1	84	1
cMorals	wrnc358	Male	22	cMorals1	NA	85	1	1	85	556	6	test	key	500	NA	True	k	3308	Yes	NA	NA	1_1	1位士兵	1个小偷	1	1	a soldier	a thief	1	85	1
cMorals	wrnc358	Male	22	cMorals1	NA	86	1	1	86	1831	6	test	key	500	NA	True	d	9216	No	NA	NA	1_1	48个流浪的人	50位老人	1	1	48 homeless adults	50 elderly people	1	86	1
cMorals	wrnc358	Male	22	cMorals1	NA	87	1	1	87	747	6	test	key	500	NA	True	d	4465	No	NA	NA	1_1	1位宇航员	49个孤儿	1	1	an astronaut	49 orphans	1	87	1
cMorals	wrnc358	Male	22	cMorals1	NA	88	1	1	88	2940	6	test	key	500	NA	True	d	13313.0000000002	No	NA	NA	1_1	52个恐怖分子	49个明星	1	1	52 terrorists	49 celebrities	1	88	1
cMorals	wrnc358	Male	22	cMorals1	NA	89	1	1	89	2335	6	test	key	500	NA	True	k	6171	Yes	NA	NA	1_1	49位导师	3个奥运选手	1	1	49 mentors	3 Olympians	1	89	1
cMorals	wrnc358	Male	22	cMorals1	NA	90	1	1	90	3329	6	test	key	500	NA	True	d	15232	No	NA	NA	1_1	5个明星	53个强奸犯	1	1	5 celebrities	53 rapists	1	90	1
cMorals	wrnc358	Male	22	cMorals1	NA	91	1	1	91	2027	6	test	key	500	NA	True	k	9679.00000000023	Yes	NA	NA	1_1	49个孤儿	9个法官	1	1	49 orphans	9 judges	1	91	1
cMorals	wrnc358	Male	22	cMorals1	NA	92	1	1	92	775	6	test	key	500	NA	True	d	20373	No	NA	NA	1_1	1位宇航员	49个流氓	1	1	an astronaut	49 hooligans	1	92	1
cMorals	wrnc358	Male	22	cMorals1	NA	93	1	1	93	3681	6	test	key	500	NA	True	d	10186	No	NA	NA	1_1	6个老人	50位老人	1	1	6 elderly people	50 elderly people	1	93	1
cMorals	wrnc358	Male	22	cMorals1	NA	94	1	1	94	2909	6	test	key	500	NA	True	k	8926.99999999953	Yes	NA	NA	1_1	51位刺客	1个明星	1	1	51 assassins	a celebrity	1	94	1
cMorals	wrnc358	Male	22	cMorals1	NA	95	1	1	95	1220	6	test	key	500	NA	True	d	3453	No	NA	NA	1_1	1位瘾君子	6位警察	1	1	an addict	6 police officers	1	95	1
cMorals	wrnc358	Male	22	cMorals1	NA	96	1	1	96	3887	6	test	key	500	NA	True	d	16786	No	NA	NA	1_1	7位刺客	47位大学生	1	1	7 assassins	47 university students	1	96	1
cMorals	wrnc358	Male	22	cMorals1	NA	97	1	1	97	2201	6	test	key	500	NA	True	k	2299	Yes	NA	NA	1_1	49个流氓	1个小偷	1	1	49 hooligans	a thief	1	97	1
cMorals	wrnc358	Male	22	cMorals1	NA	98	1	1	98	1774	6	test	key	500	NA	True	k	2029	Yes	NA	NA	1_1	47名奥运选手	3个奥运选手	1	1	47 Olympians	3 Olympians	1	98	1
cMorals	wrnc358	Male	22	cMorals1	NA	99	1	1	99	2149	6	test	key	500	NA	True	k	3202.00000000047	Yes	NA	NA	1_1	49个流氓	1位罪犯	1	1	49 hooligans	a convict	1	99	1
cMorals	wrnc358	Male	22	cMorals1	NA	100	1	1	100	1499	6	test	key	500	NA	True	k	5631	Yes	NA	NA	1_1	3个恋童癖	1位士兵	1	1	3 pedophiles	a soldier	1	100	1
cMorals	wrnc358	Male	22	cMorals1	NA	101	1	1	101	3336	6	test	key	500	NA	True	d	8660	No	NA	NA	1_1	5个明星	49个流氓	1	1	5 celebrities	49 hooligans	1	101	1
cMorals	wrnc358	Male	22	cMorals1	NA	102	1	1	102	2387	6	test	key	500	NA	True	d	6392	No	NA	NA	1_1	4个流浪的人	9个强奸犯	1	1	4 homeless adults	9 rapists	1	102	1
cMorals	wrnc358	Male	22	cMorals1	NA	103	1	1	103	4108	6	test	key	500	NA	True	d	3939	No	NA	NA	1_1	9个强奸犯	7位刺客	1	1	9 rapists	7 assassins	1	103	1
cMorals	wrnc358	Male	22	cMorals1	NA	104	1	1	104	3449	6	test	key	500	NA	True	d	5658	No	NA	NA	1_1	5位宇航员	53个强奸犯	1	1	5 astronauts	53 rapists	1	104	1
cMorals	wrnc358	Male	22	cMorals1	NA	105	1	1	105	1165	6	test	key	500	NA	True	k	3619	Yes	NA	NA	1_1	1位法官	1位恋童癖的人	1	1	a judge	a pedophile	1	105	1
cMorals	wrnc358	Male	22	cMorals1	NA	106	1	1	106	1261	6	test	key	500	NA	True	d	6490.00000000047	No	NA	NA	1_1	1位罪犯	1位修女	1	1	a convict	a nun	1	106	1
cMorals	wrnc358	Male	22	cMorals1	NA	107	1	1	107	9	6	test	key	500	NA	True	d	5749	No	NA	NA	1_1	1个孤儿	51位刺客	1	1	an orphan	51 assassins	1	107	1
cMorals	wrnc358	Male	22	cMorals1	NA	108	1	1	108	748	6	test	key	500	NA	True	k	4223	Yes	NA	NA	1_1	1位宇航员	1位成年人	1	1	an astronaut	an adult	1	108	1
cMorals	wrnc358	Male	22	cMorals1	NA	109	1	1	109	1691	6	test	key	500	NA	True	k	7246	Yes	NA	NA	1_1	47位大学生	47个恋童癖	1	1	47 university students	47 pedophiles	1	109	1
cMorals	wrnc358	Male	22	cMorals1	NA	110	1	1	110	3608	6	test	key	500	NA	True	d	8776	No	NA	NA	1_1	6个小偷	7位刺客	1	1	6 thieves	7 assassins	1	110	1
cMorals	wrnc358	Male	22	cMorals1	NA	111	1	1	111	1031	6	test	key	500	NA	True	d	10090	No	NA	NA	1_1	1位恐怖分子	50位警官	1	1	a terrorist	50 police officers	1	111	1
cMorals	wrnc358	Male	22	cMorals1	NA	112	1	1	112	3051	6	test	key	500	NA	True	k	8603	Yes	NA	NA	1_1	52位亿万富翁	5位导师	1	1	52 billionaires	5 mentors	1	112	1
cMorals	wrnc358	Male	22	cMorals1	NA	113	1	1	113	43	6	test	key	500	NA	True	d	8895.99999999953	No	NA	NA	1_1	1个孤儿	1个明星	1	1	an orphan	a celebrity	1	113	1
cMorals	wrnc358	Male	22	cMorals1	NA	114	1	1	114	3967	6	test	key	500	NA	True	k	2524	Yes	NA	NA	1_1	8位亿万富翁	1位宇航员	1	1	8 billionaires	an astronaut	1	114	1
cMorals	wrnc358	Male	22	cMorals1	NA	115	1	1	115	3513	6	test	key	500	NA	True	k	21662	Yes	NA	NA	1_1	5位导师	1位法官	1	1	5 mentors	a judge	1	115	1
cMorals	wrnc358	Male	22	cMorals1	NA	116	1	1	116	2188	6	test	key	500	NA	True	d	2830	No	NA	NA	1_1	49个流氓	50个瘾君子	1	1	49 hooligans	50 addicts	1	116	1
cMorals	wrnc358	Male	22	cMorals1	NA	117	1	1	117	393	6	test	key	500	NA	True	d	4115	No	NA	NA	1_1	1位修女	5个明星	1	1	a nun	5 celebrities	1	117	1
cMorals	wrnc358	Male	22	cMorals1	NA	118	1	1	118	1456	6	test	key	500	NA	True	d	31998	No	NA	NA	1_1	3个奥运选手	53位法官	1	1	3 Olympians	53 judges	1	118	1
cMorals	wrnc358	Male	22	cMorals1	NA	119	1	1	119	1444	6	test	key	500	NA	True	k	9137	Yes	NA	NA	1_1	3个奥运选手	3个恋童癖	1	1	3 Olympians	3 pedophiles	1	119	1
cMorals	wrnc358	Male	22	cMorals1	NA	120	1	1	120	3079	6	test	key	500	NA	True	k	20751	Yes	NA	NA	1_1	53个强奸犯	5个明星	1	1	53 rapists	5 celebrities	1	120	1
cMorals	kzno574	Female	21	cMorals1	NA	1	1	1	1	2352	6	test	key	500	NA	True	k	14961.0300001223	No	NA	NA	1_1	4个流浪的人	7位罪犯	1	1	4 homeless adults	7 convicts	1	1	1
cMorals	kzno574	Female	21	cMorals1	NA	2	1	1	2	3401	6	test	key	500	NA	True	k	10842.4100000411	No	NA	NA	1_1	5个流氓	1位警察	1	1	5 hooligans	a police officer	1	2	1
cMorals	kzno574	Female	21	cMorals1	NA	3	1	1	3	3274	6	test	key	500	NA	True	d	4360.75499979779	Yes	NA	NA	1_1	5个孤儿	1位强奸犯	1	1	5 orphans	a rapist	1	3	1
cMorals	kzno574	Female	21	cMorals1	NA	4	1	1	4	3686	6	test	key	500	NA	True	d	7993.31000004895	Yes	NA	NA	1_1	6个老人	6位警察	1	1	6 elderly people	6 police officers	1	4	1
cMorals	kzno574	Female	21	cMorals1	NA	5	1	1	5	2784	6	test	key	500	NA	True	d	5772.90500001982	Yes	NA	NA	1_1	50位警官	51位刺客	1	1	50 police officers	51 assassins	1	5	1
cMorals	kzno574	Female	21	cMorals1	NA	6	1	1	6	1489	6	test	key	500	NA	True	d	6488.50500001572	Yes	NA	NA	1_1	3个奥运选手	1个明星	1	1	3 Olympians	a celebrity	1	6	1
cMorals	kzno574	Female	21	cMorals1	NA	7	1	1	7	999	6	test	key	500	NA	True	k	1967.03000017442	No	NA	NA	1_1	1位恐怖分子	9位成年人	1	1	a terrorist	9 adults	1	7	1
cMorals	kzno574	Female	21	cMorals1	NA	8	1	1	8	1732	6	test	key	500	NA	True	k	7505.88999991305	No	NA	NA	1_1	47位大学生	53位法官	1	1	47 university students	53 judges	1	8	1
cMorals	kzno574	Female	21	cMorals1	NA	9	1	1	9	3128	6	test	key	500	NA	True	k	2677.41500004195	No	NA	NA	1_1	53位成年人	49位宇航员	1	1	53 adults	49 astronauts	1	9	1
cMorals	kzno574	Female	21	cMorals1	NA	10	1	1	10	306	6	test	key	500	NA	True	k	6120.25999999605	No	NA	NA	1_1	1个流浪的人	48个流浪的人	1	1	a homeless adult	48 homeless adults	1	10	1
cMorals	kzno574	Female	21	cMorals1	NA	11	1	1	11	2015	6	test	key	500	NA	True	k	10014.9400001392	No	NA	NA	1_1	48位士兵	49个明星	1	1	48 soldiers	49 celebrities	1	11	1
cMorals	kzno574	Female	21	cMorals1	NA	12	1	1	12	525	6	test	key	500	NA	True	k	6271.10000001267	No	NA	NA	1_1	1位士兵	1位成年人	1	1	a soldier	an adult	1	12	1
cMorals	kzno574	Female	21	cMorals1	NA	13	1	1	13	2265	6	test	key	500	NA	True	d	4614.82999986038	Yes	NA	NA	1_1	49位宇航员	5位导师	1	1	49 astronauts	5 mentors	1	13	1
cMorals	kzno574	Female	21	cMorals1	NA	14	1	1	14	702	6	test	key	500	NA	True	k	4466.01500012912	No	NA	NA	1_1	1位奥运选手	6位警察	1	1	an Olympian	6 police officers	1	14	1
cMorals	kzno574	Female	21	cMorals1	NA	15	1	1	15	567	6	test	key	500	NA	True	k	5703.49999982864	No	NA	NA	1_1	1位士兵	49位宇航员	1	1	a soldier	49 astronauts	1	15	1
cMorals	kzno574	Female	21	cMorals1	NA	16	1	1	16	2864	6	test	key	500	NA	True	k	5118.67499980144	No	NA	NA	1_1	51位刺客	49个明星	1	1	51 assassins	49 celebrities	1	16	1
cMorals	kzno574	Female	21	cMorals1	NA	17	1	1	17	1838	6	test	key	500	NA	True	k	3194.98499995098	No	NA	NA	1_1	48个流浪的人	53位成年人	1	1	48 homeless adults	53 adults	1	17	1
cMorals	kzno574	Female	21	cMorals1	NA	18	1	1	18	3566	6	test	key	500	NA	True	d	3559.14999986999	Yes	NA	NA	1_1	5位导师	50个瘾君子	1	1	5 mentors	50 addicts	1	18	1
cMorals	kzno574	Female	21	cMorals1	NA	19	1	1	19	2178	6	test	key	500	NA	True	k	2230.99500010721	No	NA	NA	1_1	49个流氓	50位警官	1	1	49 hooligans	50 police officers	1	19	1
cMorals	kzno574	Female	21	cMorals1	NA	20	1	1	20	1361	6	test	key	500	NA	True	k	3514.08999995328	No	NA	NA	1_1	1位老人	49位导师	1	1	an elderly person	49 mentors	1	20	1
cMorals	kzno574	Female	21	cMorals1	NA	21	1	1	21	500	6	test	key	500	NA	True	k	3268.50000000559	No	NA	NA	1_1	1位刺客	1位修女	1	1	an assassin	a nun	1	21	1
cMorals	kzno574	Female	21	cMorals1	NA	22	1	1	22	3733	6	test	key	500	NA	True	k	2647.03999995254	No	NA	NA	1_1	6位瘾君子	4个流浪的人	1	1	6 addicts	4 homeless adults	1	22	1
cMorals	kzno574	Female	21	cMorals1	NA	23	1	1	23	3974	6	test	key	500	NA	True	d	6073.27999989502	Yes	NA	NA	1_1	8位亿万富翁	50个瘾君子	1	1	8 billionaires	50 addicts	1	23	1
cMorals	kzno574	Female	21	cMorals1	NA	24	1	1	24	2725	6	test	key	500	NA	True	d	5167.28000016883	Yes	NA	NA	1_1	50位老人	5个明星	1	1	50 elderly people	5 celebrities	1	24	1
cMorals	kzno574	Female	21	cMorals1	NA	25	1	1	25	3628	6	test	key	500	NA	True	k	4373.60000004992	No	NA	NA	1_1	6个小偷	5位宇航员	1	1	6 thieves	5 astronauts	1	25	1
cMorals	kzno574	Female	21	cMorals1	NA	26	1	1	26	2512	6	test	key	500	NA	True	d	3654.96499999426	Yes	NA	NA	1_1	4位士兵	1位成年人	1	1	4 soldiers	an adult	1	26	1
cMorals	kzno574	Female	21	cMorals1	NA	27	1	1	27	1253	6	test	key	500	NA	True	k	6293.27000002377	No	NA	NA	1_1	1位罪犯	49位导师	1	1	a convict	49 mentors	1	27	1
cMorals	kzno574	Female	21	cMorals1	NA	28	1	1	28	4130	6	test	key	500	NA	True	k	5970.70000017993	No	NA	NA	1_1	9个强奸犯	7位罪犯	1	1	9 rapists	7 convicts	1	28	1
cMorals	kzno574	Female	21	cMorals1	NA	29	1	1	29	289	6	test	key	500	NA	True	k	4538.79499994218	No	NA	NA	1_1	1个流浪的人	4位修女	1	1	a homeless adult	4 nuns	1	29	1
cMorals	kzno574	Female	21	cMorals1	NA	30	1	1	30	9	6	test	key	500	NA	True	k	2872.29499989189	No	NA	NA	1_1	1个孤儿	51位刺客	1	1	an orphan	51 assassins	1	30	1
cMorals	kzno574	Female	21	cMorals1	NA	31	1	1	31	885	6	test	key	500	NA	True	k	6052.30499990284	No	NA	NA	1_1	1位强奸犯	1位警察	1	1	a rapist	a police officer	1	31	1
cMorals	kzno574	Female	21	cMorals1	NA	32	1	1	32	400	6	test	key	500	NA	True	k	5107.51500003971	No	NA	NA	1_1	1位修女	7位刺客	1	1	a nun	7 assassins	1	32	1
cMorals	kzno574	Female	21	cMorals1	NA	33	1	1	33	93	6	test	key	500	NA	True	k	2080.44000016525	No	NA	NA	1_1	1个小偷	7位罪犯	1	1	a thief	7 convicts	1	33	1
cMorals	kzno574	Female	21	cMorals1	NA	34	1	1	34	1562	6	test	key	500	NA	True	k	6890.87000000291	No	NA	NA	1_1	3位大学生	4个流浪的人	1	1	3 university students	4 homeless adults	1	34	1
cMorals	kzno574	Female	21	cMorals1	NA	35	1	1	35	3831	6	test	key	500	NA	True	d	9199.08499997109	Yes	NA	NA	1_1	6位警察	1个孤儿	1	1	6 police officers	an orphan	1	35	1
cMorals	kzno574	Female	21	cMorals1	NA	36	1	1	36	1817	6	test	key	500	NA	True	d	5461.51499985717	Yes	NA	NA	1_1	47名奥运选手	48位士兵	1	1	47 Olympians	48 soldiers	1	36	1
cMorals	kzno574	Female	21	cMorals1	NA	37	1	1	37	3248	6	test	key	500	NA	True	d	12818.3349999599	Yes	NA	NA	1_1	53位法官	5个明星	1	1	53 judges	5 celebrities	1	37	1
cMorals	kzno574	Female	21	cMorals1	NA	38	1	1	38	3272	6	test	key	500	NA	True	d	11013.374999864	Yes	NA	NA	1_1	5个孤儿	8位恐怖分子	1	1	5 orphans	8 terrorists	1	38	1
cMorals	kzno574	Female	21	cMorals1	NA	39	1	1	39	1388	6	test	key	500	NA	True	k	2467.91000012308	No	NA	NA	1_1	1位警察	3位大学生	1	1	a police officer	3 university students	1	39	1
cMorals	kzno574	Female	21	cMorals1	NA	40	1	1	40	3963	6	test	key	500	NA	True	k	6950.04500006326	No	NA	NA	1_1	7位罪犯	6位警察	1	1	7 convicts	6 police officers	1	40	1
cMorals	kzno574	Female	21	cMorals1	NA	41	1	1	41	2056	6	test	key	500	NA	True	k	8148.75499997288	No	NA	NA	1_1	49个孤儿	49个明星	1	1	49 orphans	49 celebrities	1	41	1
cMorals	kzno574	Female	21	cMorals1	NA	42	1	1	42	3366	6	test	key	500	NA	True	k	4213.6500000488	No	NA	NA	1_1	5个明星	47名奥运选手	1	1	5 celebrities	47 Olympians	1	42	1
cMorals	kzno574	Female	21	cMorals1	NA	43	1	1	43	1815	6	test	key	500	NA	True	d	14841.2299999036	Yes	NA	NA	1_1	47名奥运选手	8位亿万富翁	1	1	47 Olympians	8 billionaires	1	43	1
cMorals	kzno574	Female	21	cMorals1	NA	44	1	1	44	602	6	test	key	500	NA	True	k	13358.5850000381	No	NA	NA	1_1	1位大学生	6位瘾君子	1	1	a university student	6 addicts	1	44	1
cMorals	kzno574	Female	21	cMorals1	NA	45	1	1	45	913	6	test	key	500	NA	True	k	6123.11999988742	No	NA	NA	1_1	1位恋童癖的人	6位瘾君子	1	1	a pedophile	6 addicts	1	45	1
cMorals	kzno574	Female	21	cMorals1	NA	46	1	1	46	948	6	test	key	500	NA	True	k	3184.98999997973	No	NA	NA	1_1	1位恋童癖的人	50个瘾君子	1	1	a pedophile	50 addicts	1	46	1
cMorals	kzno574	Female	21	cMorals1	NA	47	1	1	47	3107	6	test	key	500	NA	True	k	9679.69000013545	No	NA	NA	1_1	53个强奸犯	49个孤儿	1	1	53 rapists	49 orphans	1	47	1
cMorals	kzno574	Female	21	cMorals1	NA	48	1	1	48	1336	6	test	key	500	NA	True	k	4202.0050000865	No	NA	NA	1_1	1位老人	1个孤儿	1	1	an elderly person	an orphan	1	48	1
cMorals	kzno574	Female	21	cMorals1	NA	49	1	1	49	3039	6	test	key	500	NA	True	d	5449.15000000037	Yes	NA	NA	1_1	52位亿万富翁	5个明星	1	1	52 billionaires	5 celebrities	1	49	1
cMorals	kzno574	Female	21	cMorals1	NA	50	1	1	50	2200	6	test	key	500	NA	True	k	3843.09499990195	No	NA	NA	1_1	49个流氓	53位法官	1	1	49 hooligans	53 judges	1	50	1
cMorals	kzno574	Female	21	cMorals1	NA	51	1	1	51	1995	6	test	key	500	NA	True	k	5261.04999985546	No	NA	NA	1_1	48位士兵	50位警官	1	1	48 soldiers	50 police officers	1	51	1
cMorals	kzno574	Female	21	cMorals1	NA	52	1	1	52	874	6	test	key	500	NA	True	k	11101.8700001296	No	NA	NA	1_1	1位强奸犯	6位警察	1	1	a rapist	6 police officers	1	52	1
cMorals	kzno574	Female	21	cMorals1	NA	53	1	1	53	2687	6	test	key	500	NA	True	d	5609.44000002928	Yes	NA	NA	1_1	50位老人	1位瘾君子	1	1	50 elderly people	an addict	1	53	1
cMorals	kzno574	Female	21	cMorals1	NA	54	1	1	54	1940	6	test	key	500	NA	True	k	7282.78500004672	No	NA	NA	1_1	48位修女	50位警官	1	1	48 nuns	50 police officers	1	54	1
cMorals	kzno574	Female	21	cMorals1	NA	55	1	1	55	1857	6	test	key	500	NA	True	d	3996.59500014968	Yes	NA	NA	1_1	48个流浪的人	6个小偷	1	1	48 homeless adults	6 thieves	1	55	1
cMorals	kzno574	Female	21	cMorals1	NA	56	1	1	56	2126	6	test	key	500	NA	True	k	5449.61000001058	No	NA	NA	1_1	49个明星	51位刺客	1	1	49 celebrities	51 assassins	1	56	1
cMorals	kzno574	Female	21	cMorals1	NA	57	1	1	57	2210	6	test	key	500	NA	True	d	5188.36000002921	Yes	NA	NA	1_1	49个流氓	51个罪犯	1	1	49 hooligans	51 convicts	1	57	1
cMorals	kzno574	Female	21	cMorals1	NA	58	1	1	58	3223	6	test	key	500	NA	True	d	6370.40999997407	Yes	NA	NA	1_1	53位法官	48位士兵	1	1	53 judges	48 soldiers	1	58	1
cMorals	kzno574	Female	21	cMorals1	NA	59	1	1	59	1530	6	test	key	500	NA	True	k	4118.41999995522	No	NA	NA	1_1	3个恋童癖	49个明星	1	1	3 pedophiles	49 celebrities	1	59	1
cMorals	kzno574	Female	21	cMorals1	NA	60	1	1	60	812	6	test	key	500	NA	True	k	2386.7250001058	No	NA	NA	1_1	1位导师	4位修女	1	1	a mentor	4 nuns	1	60	1
